id	name	hmdb_id	conditions	indication_types	concentration	age	sex	biofluid	citation
444	Stearic acid	HMDB0000827	Normal	Diagnostic	2.0 (0-4.1) umol/mmol creatinine	Infant: 1 wk-2 yrs old	Male	Urine	Pubmed_ID: 31963255
448	Neopterin	HMDB0000845	CNS Infections	Diagnostic	0.12 (0.037-0.20) uM	Adult: >=18 yrs old	Unknown	Cerebrospinal_Fluid	Heyes, M. P., Saito, K., Milstien, S. & Schiff, S. J. Quinolinic acid in tumors, hemorrhage and bacterial infections of the central nervous system in children. J Neurol Sci 133, 112-118 (1995).
448	Neopterin	HMDB0000845	Normal	Diagnostic	0.0100 (0.18-) uM	Adult: >=18 yrs old	Unknown	Cerebrospinal_Fluid	Gisslen, M., Chiodi, F., Fuchs, D., Norkrans, G., Svennerholm, B., Wachter, H. & Hagberg, L. Markers of immune stimulation in the cerebrospinal fluid during HIV infection: a longitudinal study. Scand J Infect Dis 26, 523-533 (1994).
448	Neopterin	HMDB0000845	Hydrocephalus	Diagnostic	0.0100 (0.0090-0.011) uM	Adult	Unknown	Cerebrospinal_Fluid	Heyes, M. P., Saito, K., Milstien, S. & Schiff, S. J. Quinolinic acid in tumors, hemorrhage and bacterial infections of the central nervous system in children. J Neurol Sci 133, 112-118 (1995).
448	Neopterin	HMDB0000845	Normal	Diagnostic	0.025 (0.023-0.027) uM	Unknown	Unknown	Cerebrospinal_Fluid	Pubmed_ID: 7669428
448	Neopterin	HMDB0000845	Urocanase Deficiency	Diagnostic	0.0090 (0.0025-0.015) uM	Adolescent	Unknown	Cerebrospinal_Fluid	Espinos, C., Pineda, M., Martinez-Rubio, D., Lupo, V., Ormazabal, A., Vilaseca, M. A., Spaapen, L. J., Palau, F. & Artuch, R. Mutations in the urocanase gene UROC1 are associated with urocanic aciduria. J Med Genet 46, 407-411 (2009).
448	Neopterin	HMDB0000845	Multiple Sclerosis	Diagnostic	0.0091 (0.0017-0.017) uM	Adult	Unknown	Cerebrospinal_Fluid	Shaw, C. E., Dunbar, P. R., Macaulay, H. A. & Neale, T. J. Measurement of immune markers in the serum and cerebrospinal fluid of multiple sclerosis patients during clinical remission. J Neurol 242, 53-58 (1995).
448	Neopterin	HMDB0000845	Parkinson's Disease	Diagnostic	0.023 (0.022-0.024) uM	Unknown	Unknown	Cerebrospinal_Fluid	Pubmed_ID: 7669428
448	Neopterin	HMDB0000845	Normal	Diagnostic	0.0100 (0.0080-0.012) uM	Adult	Unknown	Cerebrospinal_Fluid	Gisslen, M., Chiodi, F., Fuchs, D., Norkrans, G., Svennerholm, B., Wachter, H. & Hagberg, L. Markers of immune stimulation in the cerebrospinal fluid during HIV infection: a longitudinal study. Scand J Infect Dis 26, 523-533 (1994).
448	Neopterin	HMDB0000845	Sepiapterin Reductase Deficiency	Diagnostic	0.012 (0.0080-0.015) uM	Children	Male	Cerebrospinal_Fluid	Pubmed_ID: 18502672
449	Stearoylcarnitine	HMDB0000848	Celiac Disease	Diagnostic	0.076 (0.072-0.080) uM	Adult	Both	Blood	Bene, J., Komlosi, K., Gasztonyi, B., Juhasz, M., Tulassay, Z. & Melegh, B. Plasma carnitine ester profile in adult celiac disease patients maintained on long-term gluten free diet. World J Gastroenterol 11, 6671-6675 (2005).
449	Stearoylcarnitine	HMDB0000848	Normal	Diagnostic	0.040 (0.030-0.050) uM	Adult	Both	Blood	Pubmed_ID: 21359215
450	Pyridinoline	HMDB0000851	Heart Failure	Diagnostic	0.075 (0.063-0.087) umol/mmol creatinine	Adult	Female	Urine	Shane, E., Mancini, D., Aaronson, K., Silverberg, S. J., Seibel, M. J., Addesso, V. & McMahon, D. J. Bone mass, vitamin D deficiency, and hyperparathyroidism in congestive heart failure. Am J Med 103, 197-207 (1997).
450	Pyridinoline	HMDB0000851	Normal	Diagnostic	0.033 (0.0045-0.062) umol/mmol creatinine	Adult	Female	Urine	Shane, E., Mancini, D., Aaronson, K., Silverberg, S. J., Seibel, M. J., Addesso, V. & McMahon, D. J. Bone mass, vitamin D deficiency, and hyperparathyroidism in congestive heart failure. Am J Med 103, 197-207 (1997).
451	Beta-Sitosterol	HMDB0000852	Sitosterolemia	Diagnostic	0.0021 (0.0019-0.0023) umol/mmol creatinine	Adult	Female	Urine	Ros, M. M., Sterk, S. S., Verhagen, H., Stalenhoef, A. F. & de Jong, N. Phytosterol consumption and the anabolic steroid boldenone in humans: a hypothesis piloted. Food Addit Contam 24, 679-684 (2007).
451	Beta-Sitosterol	HMDB0000852	Normal	Diagnostic	0.00017 (0.000075-0.00027) umol/mmol creatinine	Adult	Female	Urine	Ros, M. M., Sterk, S. S., Verhagen, H., Stalenhoef, A. F. & de Jong, N. Phytosterol consumption and the anabolic steroid boldenone in humans: a hypothesis piloted. Food Addit Contam 24, 679-684 (2007).
453	Pimelic acid	HMDB0000857	Eosinophilic Esophagitis	Diagnostic	2.5 (0.45-4.6) umol/mmol creatinine	Children	Unknown	Urine	Mordechai, Hien, and David S. Wishart
453	Pimelic acid	HMDB0000857	Normal	Diagnostic	6.4 (3.8-8.9) umol/mmol creatinine	Children	Unknown	Urine	Mordechai, Hien, and David S. Wishart
454	Phenylpropionylglycine	HMDB0000860	Medium Chain Acyl Co A Dehydrogenase Deficiency	Diagnostic	1.00 (0-2.0) umol/mmol creatinine	Adult	Both	Urine	MetaGene: Metabolic & Genetic Information Center
454	Phenylpropionylglycine	HMDB0000860	Normal	Diagnostic	0.13 (0-0.13) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 28853722
454	Phenylpropionylglycine	HMDB0000860	Propionic Acidemia	Diagnostic	0.030 (0-0.17) umol/mmol creatinine	Adult	Unknown	Urine	Pubmed_ID: 28853722
454	Phenylpropionylglycine	HMDB0000860	Normal	Diagnostic	0.13 (0-0.13) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 28853722
455	Isopropyl alcohol	HMDB0000863	Eosinophilic Esophagitis	Diagnostic	43.4 (0-90.8) umol/mmol creatinine	Children: 2-17 yrs old	Unknown	Urine	Mordechai, Hien, and David S. Wishart
455	Isopropyl alcohol	HMDB0000863	Normal	Diagnostic	3.7 (1.8-5.6) umol/mmol creatinine	Children: 2-17 yrs old	Unknown	Urine	Mordechai, Hien, and David S. Wishart
456	N-Acetyl-L-tyrosine	HMDB0000866	Tyrosinemia I	Diagnostic	1.6 (0-6.4) umol/mmol creatinine	Infant	Both	Urine	Physician's Guide to the Laboratory Diagnosis of Metabolic Diseases. 2nd ed. Berlin, Germany, Springer, 2003
456	N-Acetyl-L-tyrosine	HMDB0000866	Normal	Diagnostic	10.0 (6.8-10.0) umol/mmol creatinine	Children	Both	Urine	BC Children's Hospital Biochemical Genetics Lab
456	N-Acetyl-L-tyrosine	HMDB0000866	Aromatic L Amino Acid Decarboxylase Deficiency	Diagnostic	10.0 (8.0-12.0) umol/mmol creatinine	Infant	Male	Urine	Abdenur, J. E., Abeling, N., Specola, N., Jorge, L., Schenone, A. B., van Cruchten, A. C. & Chamoles, N. A. Aromatic l-aminoacid decarboxylase deficiency: unusual neonatal presentation and additional findings in organic acid analysis. Mol Genet Metab 87, 48-53 (2006).
456	N-Acetyl-L-tyrosine	HMDB0000866	Normal	Diagnostic	1.6 (0-6.4) umol/mmol creatinine	Infant	Both	Urine	Physician's Guide to the Laboratory Diagnosis of Metabolic Diseases. 2nd ed. Berlin, Germany, Springer, 2003
458	Histamine	HMDB0000870	Chronic Kidney Disease	Diagnostic	0.0024 (0.0015-0.0032) uM	Adult: >=18 yrs old	Both	Blood	Gill, D. S., Fonseca, V. A., Barradas, M. A., Balliod, R., Moorhead, J. F. & Dandona, P. Plasma histamine in patients with chronic renal failure and nephrotic syndrome. J Clin Pathol 44, 243-245 (1991).
458	Histamine	HMDB0000870	Normal	Diagnostic	0.15 (0-0.30) uM	Adult: >=18 yrs old	Both	Blood	Molecular You
458	Histamine	HMDB0000870	Nephrotic Syndrome	Diagnostic	0.0016 (0.00090-0.0038) uM	Adult: >=18 yrs old	Both	Blood	Gill, D. S., Fonseca, V. A., Barradas, M. A., Balliod, R., Moorhead, J. F. & Dandona, P. Plasma histamine in patients with chronic renal failure and nephrotic syndrome. J Clin Pathol 44, 243-245 (1991).
458	Histamine	HMDB0000870	Hemodialysis	Diagnostic	0.0022 (0.0015-0.028) uM	Adult: >=18 yrs old	Both	Blood	Gill, D. S., Fonseca, V. A., Barradas, M. A., Balliod, R., Moorhead, J. F. & Dandona, P. Plasma histamine in patients with chronic renal failure and nephrotic syndrome. J Clin Pathol 44, 243-245 (1991).
465	Xanthurenic acid	HMDB0000881	Eosinophilic Esophagitis	Diagnostic	5.6 (2.0-9.3) umol/mmol creatinine	Children: 2-17 yrs old	Unknown	Urine	Mordechai, Hien, and David S. Wishart
465	Xanthurenic acid	HMDB0000881	Normal	Diagnostic	2.0 (0-4.0) umol/mmol creatinine	Children: 2-17 yrs old	Unknown	Urine	Christensen, M., Duno, M., Lund, A. M., Skovby, F. & Christensen, E. Xanthurenic aciduria due to a mutation in KYNU encoding kynureninase. J Inherit Metab Dis 30, 248-255 (2007).
465	Xanthurenic acid	HMDB0000881	Kynureninase Deficiency	Diagnostic	200.0 (194.0-260.0) umol/mmol creatinine	Children: 2-17 yrs old	Unknown	Urine	Christensen, M., Duno, M., Lund, A. M., Skovby, F. & Christensen, E. Xanthurenic aciduria due to a mutation in KYNU encoding kynureninase. J Inherit Metab Dis 30, 248-255 (2007).
465	Xanthurenic acid	HMDB0000881	Kynureninase Deficiency	Diagnostic	3.0 (2.0-4.0) uM	Children	Unknown	Blood	Christensen, M., Duno, M., Lund, A. M., Skovby, F. & Christensen, E. Xanthurenic aciduria due to a mutation in KYNU encoding kynureninase. J Inherit Metab Dis 30, 248-255 (2007).
465	Xanthurenic acid	HMDB0000881	Normal	Diagnostic	0 uM	Children	Both	Blood	Christensen, M., Duno, M., Lund, A. M., Skovby, F. & Christensen, E. Xanthurenic aciduria due to a mutation in KYNU encoding kynureninase. J Inherit Metab Dis 30, 248-255 (2007).
465	Xanthurenic acid	HMDB0000881	Hemodialysis	Diagnostic	0.17 (0.11-0.23) uM	Adult	Both	Blood	Pawlak, D., Pawlak, K., Malyszko, J., Mysliwiec, M. & Buczko, W. Accumulation of toxic products degradation of kynurenine in hemodialyzed patients. Int Urol Nephrol 33, 399-404 (2001).
465	Xanthurenic acid	HMDB0000881	Normal	Diagnostic	0.022 (0.021-0.023) uM	Adult	Unknown	Blood	Pawlak, D., Pawlak, K., Malyszko, J., Mysliwiec, M. & Buczko, W. Accumulation of toxic products degradation of kynurenine in hemodialyzed patients. Int Urol Nephrol 33, 399-404 (2001).
466	L-Valine	HMDB0000883	Paraquat Poisoning	Diagnostic	32.4 (8.9-55.9) umol/mmol creatinine	Adult	Both	Urine	Bairaktari, E., Katopodis, K., Siamopoulos, K. C. & Tsolas, O. Paraquat-induced renal injury studied by 1H nuclear magnetic resonance spectroscopy of urine. Clin Chem 44, 1256-1261 (1998).
466	L-Valine	HMDB0000883	Normal	Diagnostic	2.0 (0-25.5) umol/mmol creatinine	Adult	Both	Urine	Pubmed_ID: 21388201
466	L-Valine	HMDB0000883	Alzheimer's Disease	Diagnostic	0.73 (0.61-0.85) umol/mmol creatinine	Adult: >=18 yrs old	Both	Urine	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).
466	L-Valine	HMDB0000883	Normal	Diagnostic	2.0 (2.2-) umol/mmol creatinine	Adult: >=18 yrs old	Both	Urine	Pubmed_ID: 21388201
466	L-Valine	HMDB0000883	Cachexia	Diagnostic	98.6 (78.4-118.8) uM	Adult	Unknown	Cerebrospinal_Fluid	Wishart, D. S., Knox, C., Guo, A. C., Eisner, R., Young, N., Gautam, B., Hau, D. D., Psychogios, N., Dong, E., Bouatra, S., Mandal, R., Sinelnikov, I., Xia, J., Jia, L., Cruz, J. A., Lim, E., Sobsey, C. A., Shrivastava, S., Huang, P., Liu, P., Fang, L., Peng, J., Fradette, R., Cheng, D., Tzur, D., Clements, M., Lewis, A., De Souza, A., Zuniga, A., Dawe, M., Xiong, Y., Clive, D., Greiner, R., Nazyrova, A., Shaykhutdinov, R., Li, L., Vogel, H. J. & Forsythe, I. HMDB: a knowledgebase for the human metabolome. Nucleic Acids Res 37, D603-D610 (2009).
466	L-Valine	HMDB0000883	Normal	Diagnostic	18.1 (8.0-28.2) uM	Adult	Unknown	Cerebrospinal_Fluid	Pubmed_ID: 22546835
466	L-Valine	HMDB0000883	Maple Syrup Urine Disease	Diagnostic	359.0 uM	Children: 2-17 yrs old	Female	Cerebrospinal_Fluid	Peritoneal dialysis in maple-syrup-urine disease: Studies on branched-chain amino and keto acids. Eur J Pediatr (1980) 134: 57.
466	L-Valine	HMDB0000883	Normal	Diagnostic	15.3 uM	Children: 2-17 yrs old	Both	Cerebrospinal_Fluid	BC Children's Hospital Biochemical Genetics Lab
466	L-Valine	HMDB0000883	Alzheimer's Disease	Diagnostic	4.1 (2.9-5.3) uM	Adult: >=18 yrs old	Both	Cerebrospinal_Fluid	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).
466	L-Valine	HMDB0000883	Normal	Diagnostic	19.0 (6.0-32.0) uM	Adult: >=18 yrs old	Both	Cerebrospinal_Fluid	Wishart, D. S., Lewis, M. J., Morrissey, J. A., Flegel, M. D., Jeroncic, K., Xiong, Y., Cheng, D., Eisner, R., Gautam, B., Tzur, D., Sawhney, S., Bamforth, F., Greiner, R. & Li, L. The human cerebrospinal fluid metabolome. J Chromatogr B Analyt Technol Biomed Life Sci 871, 164-173 (2008).
466	L-Valine	HMDB0000883	Maple Syrup Urine Disease	Diagnostic	448.5 (356.0-541.0) uM	Newborn	Both	Blood	Deng, C., Shang, C., Hu, Y. & Zhang, X. Rapid diagnosis of phenylketonuria and other aminoacidemias by quantitative analysis of amino acids in neonatal blood spots by gas chromatography-mass spectrometry. J Chromatogr B Analyt Technol Biomed Life Sci 775, 115-120 (2002).
466	L-Valine	HMDB0000883	Normal	Diagnostic	170.0 (75.0-265.0) uM	Newborn	Both	Blood	BC Children's Hospital Biochemical Genetics Lab
466	L-Valine	HMDB0000883	Alzheimer's Disease	Diagnostic	58.3 (43.5-73.0) uM	Elderly	Both	Blood	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).
466	L-Valine	HMDB0000883	Normal	Diagnostic	212.3 (151.0-273.6) uM	Adult	Both	Blood	Pubmed_ID: 21359215
469	Valeric acid	HMDB0000892	Eosinophilic Esophagitis	Diagnostic	9.5 (4.9-14.0) umol/mmol creatinine	Children: 2-17 yrs old	Unknown	Urine	Mordechai, Hien, and David S. Wishart
469	Valeric acid	HMDB0000892	Normal	Diagnostic	4.0 (0-8.5) umol/mmol creatinine	Children: 2-17 yrs old	Unknown	Urine	Mordechai, Hien, and David S. Wishart
469	Valeric acid	HMDB0000892	Celiac Disease	Diagnostic	3.3e+05 (0-6.6e+05) nmol/g wet feces	Children: 2-17 yrs old	Unknown	Feces	Pubmed_ID: 21970810
469	Valeric acid	HMDB0000892	Normal	Diagnostic	1.4e+03 (560.1-2.3e+03) nmol/g wet feces	Unknown	Unknown	Feces	Pubmed_ID: 20669995
470	Suberic acid	HMDB0000893	Medium Chain Acyl Co A Dehydrogenase Deficiency	Diagnostic	22.7 umol/mmol creatinine	Children: 2-17 yrs old	Unknown	Urine	Tserng, K. Y., Jin, S. J., Kerr, D. S. & Hoppel, C. L. Abnormal urinary excretion of unsaturated dicarboxylic acids in patients with medium-chain acyl-CoA dehydrogenase deficiency. J Lipid Res 31, 763-771 (1990).
470	Suberic acid	HMDB0000893	Normal	Diagnostic	13.6 umol/mmol creatinine	Children: 2-17 yrs old	Unknown	Urine	Tserng, K. Y., Jin, S. J., Kerr, D. S. & Hoppel, C. L. Abnormal urinary excretion of unsaturated dicarboxylic acids in patients with medium-chain acyl-CoA dehydrogenase deficiency. J Lipid Res 31, 763-771 (1990).
470	Suberic acid	HMDB0000893	Carnitine Acylcarnitine Translocase Deficiency	Diagnostic	74.0 umol/mmol creatinine	Newborn: 0 day-1 wk	Unknown	Urine	Stanley, C. A., Hale, D. E., Berry, G. T., Deleeuw, S., Boxer, J. & Bonnefont, J. P. Brief report: a deficiency of carnitine-acylcarnitine translocase in the inner mitochondrial membrane. N Engl J Med 327, 19-23 (1992).
470	Suberic acid	HMDB0000893	Normal	Diagnostic	7.0 umol/mmol creatinine	Newborn: 0 day-1 wk	Both	Urine	Guneral, F. & Bachmann, C. Age-related reference values for urinary organic acids in a healthy Turkish pediatric population. Clin Chem 40, 862-866 (1994).
470	Suberic acid	HMDB0000893	Malonyl Co A Decarboxylase Deficiency	Diagnostic	54.0 umol/mmol creatinine	Infant: 1 wk-2 yrs old	Male	Urine	Haan, E. A., Scholem, R. D., Croll, H. B. & Brown, G. K. Malonyl coenzyme A decarboxylase deficiency. Clinical and biochemical findings in a second child with a more severe enzyme defect. Eur J Pediatr 144, 567-570 (1986).
470	Suberic acid	HMDB0000893	Normal	Diagnostic	3.4 umol/mmol creatinine	Infant: 1 wk-2 yrs old	Male	Urine	Pubmed_ID: 31963255
471	Acetylcholine	HMDB0000895	Alzheimer's Disease	Diagnostic	0.0100 (0.0050-0.015) uM	Adult	Unknown	Cerebrospinal_Fluid	Jia, J. P., Jia, J. M., Zhou, W. D., Xu, M., Chu, C. B., Yan, X. & Sun, Y. X. Differential acetylcholine and choline concentrations in the cerebrospinal fluid of patients with Alzheimer's disease and vascular dementia. Chin Med J (Engl) 117, 1161-1164 (2004).
471	Acetylcholine	HMDB0000895	Normal	Diagnostic	0.034 (0.025-0.043) uM	Adult	Unknown	Cerebrospinal_Fluid	Jia, J. P., Jia, J. M., Zhou, W. D., Xu, M., Chu, C. B., Yan, X. & Sun, Y. X. Differential acetylcholine and choline concentrations in the cerebrospinal fluid of patients with Alzheimer's disease and vascular dementia. Chin Med J (Engl) 117, 1161-1164 (2004).
474	1-Methylhistamine	HMDB0000898	Mastocytosis	Diagnostic	0.73 (0.40-1.1) umol/mmol creatinine	Adult	Both	Urine	Martens-Lobenhoffer, J. & Neumann, H. J. Determination of 1-methylhistamine and 1-methylimidazoleacetic acid in human urine as a tool for the diagnosis of mastocytosis. J Chromatogr B Biomed Sci Appl 721, 135-140 (1999).
474	1-Methylhistamine	HMDB0000898	Normal	Diagnostic	0.065 (0.32-0.98) umol/mmol creatinine	Adult	Both	Urine	Martens-Lobenhoffer, J. & Neumann, H. J. Determination of 1-methylhistamine and 1-methylimidazoleacetic acid in human urine as a tool for the diagnosis of mastocytosis. J Chromatogr B Biomed Sci Appl 721, 135-140 (1999).
474	1-Methylhistamine	HMDB0000898	Dermal Fibroproliferative Disorder	Diagnostic	0.00078 (0.00055-0.00100) uM	Adult	Both	Blood	Tredget, E. E., Iwashina, T., Scott, P. G. & Ghahary, A. Determination of plasma Ntau-methylhistamine in vivo by isotope dilution using benchtop gas chromatography-mass spectrometry. J Chromatogr B Biomed Sci Appl 694, 1-9 (1997).
474	1-Methylhistamine	HMDB0000898	Normal	Diagnostic	0.00034 (0.00021-0.00047) uM	Adult	Both	Blood	Tredget, E. E., Iwashina, T., Scott, P. G. & Ghahary, A. Determination of plasma Ntau-methylhistamine in vivo by isotope dilution using benchtop gas chromatography-mass spectrometry. J Chromatogr B Biomed Sci Appl 694, 1-9 (1997).
480	Citrulline	HMDB0000904	Alzheimer's Disease	Diagnostic	21.0 (18.2-23.8) umol/mmol creatinine	Adult: >=18 yrs old	Both	Urine	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).
480	Citrulline	HMDB0000904	Normal	Diagnostic	0.19 (5.8-) umol/mmol creatinine	Adult: >=18 yrs old	Both	Urine	Guo, K. & Li, L. Differential 12C-/13C-isotope dansylation labeling and fast liquid chromatography/mass spectrometry for absolute and relative quantification of the metabolome. Anal Chem 81, 3919-3932 (2009).
480	Citrulline	HMDB0000904	Schizophrenia	Diagnostic	5.4 (4.4-6.3) uM	Adult	Both	Cerebrospinal_Fluid	Do, K. Q., Lauer, C. J., Schreiber, W., Zollinger, M., Gutteck-Amsler, U., Cuenod, M. & Holsboer, F. gamma-Glutamylglutamine and taurine concentrations are decreased in the cerebrospinal fluid of drug-naive patients with schizophrenic disorders. J Neurochem 65, 2652-2662 (1995).
480	Citrulline	HMDB0000904	Normal	Diagnostic	2.6 (1.4-3.9) uM	Adult	Both	Cerebrospinal_Fluid	Engelborghs, S., Marescau, B. & De Deyn, P. P. Amino acids and biogenic amines in cerebrospinal fluid of patients with Parkinson's disease. Neurochem Res 28, 1145-1150 (2003).
480	Citrulline	HMDB0000904	Alzheimer's Disease	Diagnostic	27.0 (24.4-29.6) uM	Adult: >=18 yrs old	Both	Cerebrospinal_Fluid	Fonteh, A. N., Harrington, R. J., Tsai, A., Liao, P. & Harrington, M. G. Free amino acid and dipeptide changes in the body fluids from Alzheimer's disease subjects. Amino Acids 32, 213-224 (2007).
480	Citrulline	HMDB0000904	Argininosuccinic Aciduria	Diagnostic	284.0 (268.0-300.0) uM	Infant	Male	Blood	Kleijer, W. J., Garritsen, V. H., Linnebank, M., Mooyer, P., Huijmans, J. G., Mustonen, A., Simola, K. O., Arslan-Kirchner, M., Battini, R., Briones, P., Cardo, E., Mandel, H., Tschiedel, E., Wanders, R. J. & Koch, H. G. Clinical, enzymatic, and molecular genetic characterization of a biochemical variant type of argininosuccinic aciduria: prenatal and postnatal diagnosis in five unrelated families. J Inherit Metab Dis 25, 399-410 (2002).
480	Citrulline	HMDB0000904	Normal	Diagnostic	35.0 (19.0-51.0) uM	Infant	Male	Blood	Kleijer, W. J., Garritsen, V. H., Linnebank, M., Mooyer, P., Huijmans, J. G., Mustonen, A., Simola, K. O., Arslan-Kirchner, M., Battini, R., Briones, P., Cardo, E., Mandel, H., Tschiedel, E., Wanders, R. J. & Koch, H. G. Clinical, enzymatic, and molecular genetic characterization of a biochemical variant type of argininosuccinic aciduria: prenatal and postnatal diagnosis in five unrelated families. J Inherit Metab Dis 25, 399-410 (2002).
480	Citrulline	HMDB0000904	Classic Citrullinemia	Diagnostic	385.5 (286.0-485.0) uM	Newborn: 0 day-1 wk	Both	Blood	Ohura, T., Kobayashi, K., Tazawa, Y., Nishi, I., Abukawa, D., Sakamoto, O., Iinuma, K. & Saheki, T. Neonatal presentation of adult-onset type II citrullinemia. Hum Genet 108, 87-90 (2001).
480	Citrulline	HMDB0000904	Normal	Diagnostic	23.0 (6.0-40.0) uM	Newborn: 0 day-1 wk	Both	Blood	BC Children's Hospital Biochemical Genetics Lab
